label,repo,file_path,line,algorithm,severity,confidence,is_test_code,context,code_snippet,repo_url,notes,enrichment_source
?,python-jose,jose/backends/cryptography_backend.py,139,ECDSA,CRITICAL,0.99,False,Performs an ECDSA digital signature operation using the prepared EC private key and the configured hash algorithm.,"signature = self.prepared_key.sign(msg, ec.ECDSA(self.hash_alg()))",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,bc-java,prov/src/main/java/org/bouncycastle/jcajce/provider/asymmetric/RSA.java,196,PKCS1v15,HIGH,0.7,False,Regex match — AI enrichment unavailable,"addDigestSignature(provider, ""SHA3-512"", PREFIX + ""DigestSignatureSpi$SHA3_512"", NISTObjectIdentifie",https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/ecdsa.py,754,ECDSA,CRITICAL,0.7,False,,# Brainpool P-256-t1,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1410,ECDSA,CRITICAL,0.7,True,,"reason=""system openssl does not support prime256v1"",",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/pkcs1.py,282,SHA-1,HIGH,0.7,False,,":param hash_method: the hash method used on the message. Use 'MD5', 'SHA-1',",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,rsa/util.py,83,RSA,CRITICAL,0.97,False,A new RSA public key is constructed by extracting the modulus (n) and public exponent (e) from the loaded RSA private ke,"pub_key = rsa.key.PublicKey(priv_key.n, priv_key.e)",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,rsa/core.py,17,RSA,CRITICAL,0.95,False,"This file implements the core RSA cryptographic operations including modular exponentiation for encryption (pow(message,","This is the actual core RSA implementation, which is only defined",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/__init__.py,39,ECDH,CRITICAL,0.95,False,"The ECDH module is imported and its symbols are exposed as part of the public API, enabling Elliptic Curve Diffie-Hellma",from .ecdh import (,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/key.py,549,RSA,CRITICAL,0.7,False,,decrypted = rsa.core.decrypt_int_fast(,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,315,ECDSA,CRITICAL,0.7,False,,"ecdsa.generator_160r1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,bc-java,prov/src/main/java/org/bouncycastle/jcajce/provider/digest/SHA1.java,63,SHA-1,HIGH,0.7,False,Regex match — AI enrichment unavailable,* SHA1 HMac,https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/curves.py,297,ECDSA,CRITICAL,0.7,False,,"ecdsa.generator_112r2,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/util.py,383,ECDSA,CRITICAL,0.7,False,,Ecdsa-Sig-Value ::= SEQUENCE {,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-jose,jose/backends/ecdsa_backend.py,26,ECDSA,CRITICAL,0.95,False,"SHA256 is mapped to NIST P-256 curve (NIST256p), establishing the elliptic curve parameters used during key generation a","SHA256: ecdsa.curves.NIST256p,",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,325,ECDSA,CRITICAL,0.7,False,,"ecdsa.generator_192,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,bc-java,core/src/main/java/org/bouncycastle/asn1/sec/SECObjectIdentifiers.java,108,ECDH,CRITICAL,0.85,False,Production OID constant ecdh (secg-scheme branch 12) is defined as a static final identifier for the Elliptic Curve Diff,"static final ASN1ObjectIdentifier ecdh = secg_scheme.branch(""12"");",https://github.com/AnimeshShaw/bc-java,,AI-enriched
?,bc-java,tls/src/main/java/org/bouncycastle/tls/crypto/impl/jcajce/JcaTlsCrypto.java,568,DSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case CryptoSignatureAlgorithm.dsa:,https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,2001,ECDSA,CRITICAL,0.7,True,,"generator=SECP256k1.generator,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,258,HARDCODED_KEY,CRITICAL,0.7,True,,"self.assertTrue(s1.startswith(b""-----BEGIN EC PRIVATE KEY-----""))",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/__init__.py,92,Ed25519,CRITICAL,0.7,False,,"Ed448,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-jose,jose/backends/cryptography_backend.py,180,ECDSA,CRITICAL,0.7,False,,"""secp521r1"": ""P-521"",",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,bc-java,prov/src/main/jdk1.11/org/bouncycastle/jcajce/provider/asymmetric/edec/KeyPairGeneratorSpi.java,202,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,case X448:,https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,71,ECDSA,CRITICAL,0.85,True,Import of the ecdsa module used to access curve_192 and generator_192 primitives in test cases.,from . import ecdsa,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1157,ECDSA,CRITICAL,0.7,True,,"""prime256v1"" not in OPENSSL_SUPPORTED_CURVES,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/ellipticcurve.py,1339,ECDSA,CRITICAL,0.7,False,,:type curve: ecdsa.ellipticcurve.CurveEdTw,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/key.py,437,RSA,CRITICAL,0.7,False,,"self.coef = rsa.common.inverse(q, p)",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,rsa/key.py,205,RSA,CRITICAL,0.7,False,,of 'A Timing Attack against RSA with the Chinese Remainder Theorem',https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,bc-java,core/src/main/java/org/bouncycastle/crypto/constraints/Utils.java,19,RC4,CRITICAL,0.85,False,"The string literal 'ARC4' is checked in the exceptions set as the alternate name for RC4, with the intent of also whitel","else if (exceptions.contains(""ARC4""))",https://github.com/AnimeshShaw/bc-java,,AI-enriched
?,bc-java,tls/src/main/java/org/bouncycastle/tls/CipherSuite.java,403,ECDH,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,public static final int TLS_ECDHE_ECDSA_WITH_AES_256_CCM = 0xC0AD;,https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/util.py,343,ECDSA,CRITICAL,0.7,False,,:return: raw encoding of ECDSA signature,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_keys.py,774,HARDCODED_KEY,CRITICAL,0.7,True,,"b""-----BEGIN PRIVATE KEY-----\n""",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,bc-java,tls/src/main/java/org/bouncycastle/jsse/provider/ProvAlgorithmConstraints.java,29,RSA-1024,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"""SSLv3, TLSv1, TLSv1.1, DTLSv1.0, RC4, DES, MD5withRSA, DH keySize < 1024, EC keySize < 224, 3DES_ED",https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-rsa,rsa/cli.py,274,RSA,CRITICAL,0.7,False,,"assert isinstance(priv_key, rsa.key.PrivateKey)",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,bc-java,prov/src/main/java/org/bouncycastle/jcajce/provider/keystore/bcfks/BcFKSKeyStoreSpi.java,1410,PKCS1v15,HIGH,0.7,False,Regex match — AI enrichment unavailable,"return new AlgorithmIdentifier(NISTObjectIdentifiers.id_rsassa_pkcs1_v1_5_with_sha3_512, DERNull.INS",https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/test_keys.py,144,HARDCODED_KEY,CRITICAL,0.85,True,Hardcoded PEM-encoded EC private key string used as a test fixture for DER/PEM parsing tests.,"""-----BEGIN EC PRIVATE KEY-----\n""",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/key.py,941,RSA,CRITICAL,0.7,False,,from rsa import parallel,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_ecdh.py,46,ECDH,CRITICAL,0.85,True,"Test skips Edwards-curve variants of ECDH, confirming the test suite exercises classical ECDH key exchange on all other ","pytest.skip(""ECDH is not supported for Edwards curves"")",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_curves.py,304,ECDSA,CRITICAL,0.72,True,"This line actively calls `curve_by_name('prime256v1')` to look up and return the NIST P-256 elliptic curve object, exerc","c = curve_by_name(""prime256v1"")",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,459,ECDSA,CRITICAL,0.7,False,,"ecdsa.curve_brainpoolp320t1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/pkcs1.py,57,SHA-1,HIGH,0.95,False,"hashlib.sha1 is registered as the callable hash constructor for SHA-1 in the HASH_METHODS dictionary, making it directly","""SHA-1"": hashlib.sha1,",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,513,Ed25519,CRITICAL,0.7,False,,"eddsa.generator_ed448,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,502,Ed25519,CRITICAL,0.7,False,,Ed25519 = Curve(,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1060,ECDSA,CRITICAL,0.7,True,,# openssl dgst -ecdsa-with-SHA1 -prverify privkey.pem -signature data.sig data.txt ; echo $?,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,406,ECDSA,CRITICAL,0.7,False,,"ecdsa.generator_brainpoolp192t1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1057,SHA-1,HIGH,0.7,True,,# openssl dgst -ecdsa-with-SHA1 -sign privkey.pem -out data.sig data.txt,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,2528,ECDSA,CRITICAL,0.7,True,,"id=""ECDSA-384"",",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-jose,jose/backends/ecdsa_backend.py,67,ECDSA,CRITICAL,0.7,False,,key = ecdsa.SigningKey.from_pem(key),https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,bc-java,pkix/src/main/java/org/bouncycastle/operator/DefaultAlgorithmNameFinder.java,189,AES-128,HIGH,0.7,False,,"addAlgorithm(NISTObjectIdentifiers.id_aes128_ECB, ""AES-128/ECB"");",https://github.com/AnimeshShaw/bc-java,,AI-enriched
?,python-ecdsa,src/ecdsa/__init__.py,79,ECDSA,CRITICAL,0.7,False,,"SECP256k1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/pkcs1.py,206,RSA,CRITICAL,0.7,False,,">>> (pub_key, priv_key) = rsa.newkeys(256)",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/util.py,502,ECDSA,CRITICAL,0.7,False,,Ecdsa-Sig-Value ::= SEQUENCE {,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,node-jsonwebtoken,lib/validateAsymmetricKey.js,6,RSA,CRITICAL,0.95,False,"The 'rsa' key type is mapped to RS256, PS256, RS384, PS384, RS512, PS512 algorithms in the allowedAlgorithmsForKeys look","'rsa': ['RS256', 'PS256', 'RS384', 'PS384', 'RS512', 'PS512'],",https://github.com/AnimeshShaw/node-jsonwebtoken,,AI-enriched
?,bc-java,pkix/src/main/java/org/bouncycastle/cms/CMSSignedHelper.java,74,PKCS1v15,HIGH,0.7,False,,"addEntries(NISTObjectIdentifiers.id_rsassa_pkcs1_v1_5_with_sha3_384,  ""RSA"");",https://github.com/AnimeshShaw/bc-java,,AI-enriched
?,python-ecdsa,src/ecdsa/test_jacobi.py,18,ECDSA,CRITICAL,0.85,True,"The test file imports ECDSA curve generators and curve parameters (generator_256, curve_256, generator_224, etc.) from t",from .ecdsa import (,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-jose,jose/backends/rsa_backend.py,7,RSA,CRITICAL,0.9,False,"Production import of 'DecryptionError' from the classical RSA library, indicating active use of RSA decryption operation",from rsa import DecryptionError,https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,bc-java,tls/src/main/java/org/bouncycastle/tls/TlsUtils.java,87,DSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"addCertSigAlgOID(h, OIWObjectIdentifiers.dsaWithSHA1, HashAlgorithm.sha1, SignatureAlgorithm.dsa);",https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/test_keys.py,754,HARDCODED_KEY,CRITICAL,0.7,True,,"""-----BEGIN PRIVATE KEY-----\n""",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,bc-java,mail/src/main/java/org/bouncycastle/mail/smime/examples/CreateLargeSignedMail.java,157,RSA,CRITICAL,0.87,False,A comment explicitly states RSA with PKCS1 padding is the signing algorithm derived from the key in the S/MIME signer in,// used is taken from the key - in this RSA with PKCS1Padding,https://github.com/AnimeshShaw/bc-java,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,2039,SHA-1,HIGH,0.7,True,,"hash_func=hashlib.sha1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/ecdh.py,287,ECDH,CRITICAL,0.7,False,,"Compares the curve of the PEM-encoded key with the ECDH set curve,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/prime.py,21,RSA,CRITICAL,0.95,False,"Production import of rsa.common module, establishing a dependency on the RSA cryptographic library for use throughout th",import rsa.common,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_keys.py,384,Ed25519,CRITICAL,0.7,True,,"vk = VerifyingKey.from_string(vk_str, Ed25519)",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/pkcs1.py,338,RSA,CRITICAL,0.7,False,,:param pub_key: the :py:class:`rsa.PublicKey` of the person signing the message.,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,bc-java,prov/src/main/java/org/bouncycastle/jcajce/provider/asymmetric/edec/BCXDHPublicKey.java,49,X25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"xdhPublicKey = new X25519PublicKeyParameters(rawData, prefixLength);",https://github.com/AnimeshShaw/bc-java,,Regex-only
?,node-jsonwebtoken,lib/validateAsymmetricKey.js,12,ECDSA,CRITICAL,0.9,False,"ES384 is mapped to the NIST P-384 curve (secp384r1) in the allowedCurves table, and this mapping is actively enforced at","ES384: 'secp384r1',",https://github.com/AnimeshShaw/node-jsonwebtoken,,AI-enriched
?,python-rsa,rsa/key.py,673,RSA,CRITICAL,0.7,False,,"The contents of the file before the ""-----BEGIN RSA PRIVATE KEY-----"" and",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_ecdsa.py,23,ECDSA,CRITICAL,0.92,True,"Explicit import of generator_secp256k1, the secp256k1 elliptic curve generator point used in ECDSA operations within the","generator_secp256k1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/key.py,45,RSA,CRITICAL,0.95,False,Production import of rsa.core used for core RSA encryption/decryption integer operations.,import rsa.core,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1999,ECDSA,CRITICAL,0.7,True,,def test_SECP256k1_5(self):,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/ecdsa.py,502,ECDSA,CRITICAL,0.7,False,,# NIST Curve P-256:,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-jose,jose/backends/cryptography_backend.py,209,SHA-1,HIGH,0.7,False,,"RSA_OAEP = padding.OAEP(padding.MGF1(hashes.SHA1()), hashes.SHA1(), None)",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1453,ECDSA,CRITICAL,0.7,True,,self.do_test_to_openssl(SECP256k1),https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,bc-java,pkix/src/main/java/org/bouncycastle/cms/CMSAlgorithm.java,99,MD5,HIGH,0.97,False,"MD5 is declared as a public static final ASN1ObjectIdentifier constant in CMSAlgorithm, exposing the broken MD5 hash alg",public static final ASN1ObjectIdentifier  MD5 = PKCSObjectIdentifiers.md5.intern();,https://github.com/AnimeshShaw/bc-java,,AI-enriched
?,python-ecdsa,src/ecdsa/ecdsa.py,659,ECDSA,CRITICAL,0.7,False,,"curve_secp256k1 = ellipticcurve.CurveFp(_p, _a, _b, 1)",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,setup.py,25,ECDSA,CRITICAL,0.9,False,"The project URL points to the 'python-ecdsa' GitHub repository, confirming the upstream source is an actively maintained","url=""http://github.com/tlsfuzzer/python-ecdsa"",",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,bc-java,prov/src/main/jdk1.3/org/bouncycastle/jce/provider/JCESecretKeyFactory.java,218,3DES,HIGH,0.7,False,Regex match — AI enrichment unavailable,"super(""DESede"", null);",https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1181,ECDSA,CRITICAL,0.7,True,,"""secp256k1"" not in OPENSSL_SUPPORTED_CURVES,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,bc-java,core/src/main/java/org/bouncycastle/crypto/params/Ed25519PublicKeyParameters.java,119,Ed25519,CRITICAL,0.7,False,,"Ed25519.PublicPoint publicPoint = Ed25519.validatePublicKeyPartialExport(buf, off);",https://github.com/AnimeshShaw/bc-java,,AI-enriched
?,python-rsa,rsa/key.py,829,RSA,CRITICAL,0.7,False,,raise rsa.common.NotRelativePrimeError(,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-jose,jose/backends/rsa_backend.py,253,RSA,CRITICAL,0.7,False,,"""kty"": ""RSA"",",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-jose,jose/constants.py,39,ECDH,CRITICAL,0.7,False,,"ECDH_ES_A128KW = ""ECDH-ES+A128KW""",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,433,ECDSA,CRITICAL,0.7,False,,"ecdsa.generator_brainpoolp256r1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/cli.py,271,RSA,CRITICAL,0.7,False,,"self, indata: bytes, priv_key: rsa.key.AbstractKey, cli_args: Indexable",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_eddsa.py,13,Ed25519,CRITICAL,0.85,True,"The test file imports Ed25519 and Ed448 primitives (generator, curve, PrivateKey, PublicKey) from the eddsa module and e",from .eddsa import (,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_ecdh.py,344,ECDH,CRITICAL,0.7,True,,sharedsecret = ecdh.generate_sharedsecret_bytes(),https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/ecdsa.py,325,SHA-1,HIGH,0.7,False,,from hashlib import sha1,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,368,ECDSA,CRITICAL,0.7,False,,"""SECP256k1"",",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/curves.py,576,ECDSA,CRITICAL,0.7,False,,``prime256v1``,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/pkcs1.py,281,RSA,CRITICAL,0.7,False,,:param priv_key: the :py:class:`rsa.PrivateKey` to sign with,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,rsa/prime.py,53,RSA,CRITICAL,0.95,False,"Production call to rsa.common.bit_size() to determine the bit length of a candidate number, used to calibrate Miller-Rab",bitsize = rsa.common.bit_size(number),https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_ecdh.py,123,ECDH,CRITICAL,0.7,True,,ecdh1 = ECDH(curve=NIST192p),https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_malformed_sigs.py,9,MD5,HIGH,0.6,True,"MD5 is included in a fallback list of hash algorithm names used when hashlib.algorithms_available is not importable, and","""md5"",",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-jose,jose/backends/ecdsa_backend.py,66,ECDSA,CRITICAL,0.7,False,,except ecdsa.der.UnexpectedDER:,https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-rsa,create_timing_table.py,17,RSA,CRITICAL,0.85,False,"The 'rsa' module is imported at the top level for direct use in key generation benchmarking, indicating active reliance ",import rsa,https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-rsa,rsa/cli.py,311,RSA,CRITICAL,0.7,False,,"rsa.verify(indata, signature, pub_key)",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1434,ECDSA,CRITICAL,0.7,True,,"reason=""system openssl does not support secp384r1"",",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,bc-java,pg/src/main/java/org/bouncycastle/openpgp/operator/jcajce/JcaKeyFingerprintCalculator.java,89,MD5,HIGH,0.9,False,"This exception message is part of the error handling block for the MD5 MessageDigest instantiation on line 77, confirmin","throw new PGPException(""can't find MD5"", e);",https://github.com/AnimeshShaw/bc-java,,AI-enriched
?,bc-java,tls/src/main/java/org/bouncycastle/tls/crypto/impl/jcajce/JcaTlsRSAVerifier.java,73,RSA,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,if (algorithm.getSignature() != SignatureAlgorithm.rsa),https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1150,ECDSA,CRITICAL,0.7,True,,"reason=""system openssl does not support prime256v1"",",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_ecdh.py,125,ECDH,CRITICAL,0.7,True,,ecdh2 = ECDH(curve=NIST256p),https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_pyecdsa.py,1450,ECDSA,CRITICAL,0.7,True,,"reason=""system openssl does not support secp256k1"",",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_ecdh.py,297,ECDH,CRITICAL,0.7,True,,ecdh.load_received_public_key_bytes(unhexlify(pubkey)),https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-rsa,rsa/key.py,698,RSA,CRITICAL,0.7,False,,"getprime_func: typing.Callable[[int], int] = rsa.prime.getprime,",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-jose,jose/utils.py,151,ECDSA,CRITICAL,0.7,False,The byte string `b'ecd,"b""ecdsa-sha2-nistp256"",",https://github.com/AnimeshShaw/python-jose,,AI-enriched
?,python-rsa,rsa/pkcs1.py,337,RSA,CRITICAL,0.7,False,,":param signature: the signature block, as created with :py:func:`rsa.sign`.",https://github.com/AnimeshShaw/python-rsa,,AI-enriched
?,python-ecdsa,src/ecdsa/test_keys.py,919,HARDCODED_KEY,CRITICAL,0.7,True,,"""-----BEGIN EC PRIVATE KEY-----\n""",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,python-ecdsa,src/ecdsa/util.py,375,ECDSA,CRITICAL,0.7,False,,Encode the signature into the ECDSA-Sig-Value structure using :term:`DER`.,https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
?,bc-java,tls/src/main/jdk1.4/org/bouncycastle/tls/crypto/impl/jcajce/JcaTlsCertificate.java,383,Ed25519,CRITICAL,0.7,False,Regex match — AI enrichment unavailable,"if (!""Ed448"".equals(publicKey.getAlgorithm()))",https://github.com/AnimeshShaw/bc-java,,Regex-only
?,python-ecdsa,src/ecdsa/test_keys.py,878,SHA-1,HIGH,0.7,True,,"hashfunc=hashlib.sha1,",https://github.com/AnimeshShaw/python-ecdsa,,AI-enriched
