label,repo,file_path,line,algorithm,severity,confidence,is_test_code,context,code_snippet,repo_url,notes
?,bc-java,core/src/main/java/org/bouncycastle/crypto/engines/RSACoreEngine.java,228,RSA,CRITICAL,0.7,False,,"throw new IllegalStateException(""null exponent, should \""org.bouncycastle.rsa.no_lenstra_check\"" be ",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/engines/RSAEngine.java,73,RSA,CRITICAL,0.7,False,,"throw new IllegalStateException(""RSA engine not initialised"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/examples/DESExample.java,59,3DES,HIGH,0.95,False,A class-level field declares a PaddedBufferedBlockCipher instance intended to hold an initialized DESede (Triple-DES) ci,// To hold the initialised DESede cipher,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/examples/DESExample.java,255,3DES,HIGH,0.92,False,A method comment documents the explicit setup of a DESede (Triple-DES) cipher engine wrapped in PaddedBufferedBlockCiphe,"* Setup the DESede cipher engine, create a PaddedBufferedBlockCipher",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/DESedeKeyGenerator.java,40,3DES,HIGH,0.95,False,"This is a production key generator class for Triple DES (DESede) that actively generates 112-bit or 168-bit 3DES keys, w","throw new IllegalArgumentException(""DESede key must be """,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/DSAParametersGenerator.java,133,SHA-1,HIGH,0.9,False,"A runtime exception is thrown enforcing the use of SHA-1 for FIPS 186-2 parameter generation, indicating SHA-1 is an act","throw new IllegalStateException(""can only use SHA-1 for generating FIPS 186-2 parameters"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/Ed25519KeyPairGenerator.java,11,Ed25519,CRITICAL,0.85,False,Import statement for Ed25519PrivateKeyParameters class used in production key generation logic.,import org.bouncycastle.crypto.params.Ed25519PrivateKeyParameters;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/Ed25519KeyPairGenerator.java,12,Ed25519,CRITICAL,0.85,False,Import statement for Ed25519PublicKeyParameters class used in production key generation logic.,import org.bouncycastle.crypto.params.Ed25519PublicKeyParameters;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/Ed25519KeyPairGenerator.java,28,Ed25519,CRITICAL,0.97,False,"Instantiation of Ed25519PrivateKeyParameters using a SecureRandom source, directly generating a classical elliptic-curve",Ed25519PrivateKeyParameters privateKey = new Ed25519PrivateKeyParameters(random);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/Ed25519KeyPairGenerator.java,29,Ed25519,CRITICAL,0.97,False,"Derives the Ed25519 public key from the classical private key, completing a quantum-vulnerable key pair generation flow.",Ed25519PublicKeyParameters publicKey = privateKey.generatePublicKey();,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/OpenSSLPBEParametersGenerator.java,24,MD5,HIGH,0.95,False,"The no-argument constructor explicitly instantiates an MD5 digest via DigestFactory.createMD5(), making MD5 the active d",* Construct a OpenSSL Parameters generator - digest the original MD5.,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/PKCS5S2ParametersGenerator.java,14,SHA-1,HIGH,0.95,False,The default constructor explicitly instantiates SHA-1 via DigestFactory.createSHA1() for use as the HMAC digest in PBKDF,* This generator uses a SHA-1 HMac as the calculation function.,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/RSABlindingFactorGenerator.java,48,RSA,CRITICAL,0.92,False,This is a runtime enforcement check that validates the generator is initialized with an RSA public key (RSAKeyParameters,"throw new IllegalArgumentException(""generator requires RSA public key"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/RSAKeyPairGenerator.java,151,RSA,CRITICAL,0.95,False,"Production code instantiates RSAKeyParameters with the generated modulus n and public exponent e, constructing an RSA pu","new RSAKeyParameters(false, n, e, true),",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/X25519KeyPairGenerator.java,11,X25519,CRITICAL,0.85,False,"Import statement for X25519PrivateKeyParameters, indicating production use of the X25519 key exchange algorithm in this ",import org.bouncycastle.crypto.params.X25519PrivateKeyParameters;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/X25519KeyPairGenerator.java,12,X25519,CRITICAL,0.85,False,"Import statement for X25519PublicKeyParameters, confirming production use of the X25519 elliptic-curve Diffie-Hellman al",import org.bouncycastle.crypto.params.X25519PublicKeyParameters;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/X25519KeyPairGenerator.java,28,X25519,CRITICAL,0.95,False,"Instantiation of X25519PrivateKeyParameters using a SecureRandom source, actively generating a private key for the X2551",X25519PrivateKeyParameters privateKey = new X25519PrivateKeyParameters(random);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/generators/X25519KeyPairGenerator.java,29,X25519,CRITICAL,0.95,False,"Derives the X25519 public key from the generated private key via generatePublicKey(), completing the creation of a key p",X25519PublicKeyParameters publicKey = privateKey.generatePublicKey();,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,24,X25519,CRITICAL,0.85,False,Import of X25519PrivateKeyParameters used in production DHKEM key encapsulation mechanism for HPKE.,import org.bouncycastle.crypto.params.X25519PrivateKeyParameters;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,25,X25519,CRITICAL,0.85,False,Import of X25519PublicKeyParameters used in production DHKEM key encapsulation mechanism for HPKE.,import org.bouncycastle.crypto.params.X25519PublicKeyParameters;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,32,X25519,CRITICAL,0.85,False,Import of X25519 math class used for clamping private keys in the DHKEM serialization logic.,import org.bouncycastle.math.ec.rfc7748.X25519;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,33,X25519,CRITICAL,0.8,False,Import of X448 math class used for clamping X448 private keys in the DHKEM serialization logic.,import org.bouncycastle.math.ec.rfc7748.X448;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,65,ECDSA,CRITICAL,0.9,False,Production code initializing DHKEM with NIST P-256 elliptic curve domain parameters for use in HPKE key encapsulation.,"domainParams = getDomainParameters(""P-256"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,78,ECDSA,CRITICAL,0.9,False,Production code initializing DHKEM with NIST P-384 elliptic curve domain parameters for use in HPKE key encapsulation.,"domainParams = getDomainParameters(""P-384"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,91,ECDSA,CRITICAL,0.7,False,,"domainParams = getDomainParameters(""P-521"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,137,ECDSA,CRITICAL,0.7,False,,"* RFC 9180 7.1.1. For P-256, P-384, and P-521, the SerializePublicKey() function of the KEM performs",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,144,X25519,CRITICAL,0.7,False,,return ((X25519PublicKeyParameters)key).getEncoded();,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,159,ECDSA,CRITICAL,0.7,False,,"* RFC 9180 7.1.2. For P-256, P-384, and P-521, the SerializePrivateKey() function of the KEM",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,167,X25519,CRITICAL,0.7,False,,* RFC 9180 7.1.2. For [..] X448 [..]. The SerializePrivateKey() function MUST clamp its output,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,170,X25519,CRITICAL,0.7,False,,"* NOTE: Our X448 implementation clamps generated keys, but de-serialized keys are preserved as is",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,174,X25519,CRITICAL,0.7,False,,X448.clampPrivateKey(encoded);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,180,X25519,CRITICAL,0.7,False,,* RFC 9180 7.1.2. For X25519 [..]. The SerializePrivateKey() function MUST clamp its output [..].,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,182,X25519,CRITICAL,0.7,False,,"* NOTE: Our X25519 implementation clamps generated keys, but de-serialized keys are preserved as",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,185,X25519,CRITICAL,0.7,False,,byte[] encoded = ((X25519PrivateKeyParameters)key).getEncoded();,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,186,X25519,CRITICAL,0.7,False,,X25519.clampPrivateKey(encoded);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,211,ECDSA,CRITICAL,0.7,False,,"* RFC 9180 7.1.1. For P-256, P-384, and P-521 [..]. DeserializePublicKey() performs the",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,224,X25519,CRITICAL,0.7,False,,return new X25519PublicKeyParameters(pkEncoded);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,254,ECDSA,CRITICAL,0.7,False,,"* RFC 9180 7.1.2. For P-256, P-384, and P-521 [..]. DeserializePrivateKey() performs the Octet-",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,267,X25519,CRITICAL,0.7,False,,X448PrivateKeyParameters x448 = new X448PrivateKeyParameters(skEncoded);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,270,X25519,CRITICAL,0.7,False,,pubParam = x448.generatePublicKey();,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,272,X25519,CRITICAL,0.7,False,,"return new AsymmetricCipherKeyPair(pubParam, x448);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,274,X25519,CRITICAL,0.7,False,,X25519PrivateKeyParameters x25519 = new X25519PrivateKeyParameters(skEncoded);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,277,X25519,CRITICAL,0.7,False,,pubParam = x25519.generatePublicKey();,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,279,X25519,CRITICAL,0.7,False,,"return new AsymmetricCipherKeyPair(pubParam, x25519);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/hpke/DHKEM.java,358,X25519,CRITICAL,0.7,False,,X25519PrivateKeyParameters sk = new X25519PrivateKeyParameters(skBytes);,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/kems/ECIESKeyEncapsulation.java,70,ECDH,CRITICAL,0.82,False,This inline comment documents the active logic that selects new cofactor ECDH mode when both CofactorMode and OldCofacto,// then the implementation will use the new cofactor ECDH,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/kems/RSAKeyEncapsulation.java,52,RSA,CRITICAL,0.92,False,"This is a production runtime check that enforces the use of RSAKeyParameters, actively gating the cryptographic operatio","throw new IllegalArgumentException(""RSA key required"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/macs/HMac.java,43,MD5,HIGH,0.85,False,"MD5 is registered in the static block length lookup table to support HMAC-MD5 construction, enabling its use as the unde","blockLengths.put(""MD5"", Integers.valueOf(64));",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/macs/HMac.java,48,SHA-1,HIGH,0.85,False,"SHA-1 is registered in the static block length lookup table to support HMAC-SHA1 construction, enabling its use as the u","blockLengths.put(""SHA-1"", Integers.valueOf(64));",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/params/DESedeParameters.java,18,3DES,HIGH,0.97,False,The DESedeParameters constructor enforces a weak-key check before instantiating a Triple-DES (3DES/DES-EDE) key paramete,"throw new IllegalArgumentException(""attempt to create weak DESede key"");",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/params/Ed25519PrivateKeyParameters.java,8,Ed25519,CRITICAL,0.95,False,"Production import of the Ed25519 implementation class from BouncyCastle's RFC 8032 package, enabling all Ed25519 cryptog",import org.bouncycastle.math.ec.rfc8032.Ed25519;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/params/Ed25519PrivateKeyParameters.java,12,Ed25519,CRITICAL,0.95,False,"Production class declaration for Ed25519 private key parameters, serving as the primary encapsulation of Ed25519 secret ",public final class Ed25519PrivateKeyParameters,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/params/Ed25519PrivateKeyParameters.java,15,Ed25519,CRITICAL,0.95,False,"Production constant defining the Ed25519 secret key size (32 bytes) sourced directly from the Ed25519 implementation, us",public static final int KEY_SIZE = Ed25519.SECRET_KEY_SIZE;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/params/Ed25519PrivateKeyParameters.java,16,Ed25519,CRITICAL,0.95,False,"Production constant defining the Ed25519 signature size (64 bytes) sourced from the Ed25519 implementation, used to size",public static final int SIGNATURE_SIZE = Ed25519.SIGNATURE_SIZE;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/params/Ed25519PrivateKeyParameters.java,20,Ed25519,CRITICAL,0.9,False,"Production field caching the derived Ed25519 public key to avoid redundant scalar multiplication, directly coupling the ",private Ed25519PublicKeyParameters cachedPublicKey;,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/params/Ed25519PrivateKeyParameters.java,22,Ed25519,CRITICAL,0.95,False,"Production constructor generating a new Ed25519 private key using a SecureRandom source, directly invoking the Ed25519 k",public Ed25519PrivateKeyParameters(SecureRandom random),https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/params/Ed25519PrivateKeyParameters.java,26,Ed25519,CRITICAL,0.95,False,"Production invocation of Ed25519.generatePrivateKey(), which performs the actual Ed25519 secret key generation by fillin","Ed25519.generatePrivateKey(random, data);",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/params/Ed25519PrivateKeyParameters.java,29,Ed25519,CRITICAL,0.7,False,,public Ed25519PrivateKeyParameters(byte[] buf),https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/params/Ed25519PrivateKeyParameters.java,34,Ed25519,CRITICAL,0.7,False,,"public Ed25519PrivateKeyParameters(byte[] buf, int off)",https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/params/Ed25519PrivateKeyParameters.java,41,Ed25519,CRITICAL,0.7,False,,public Ed25519PrivateKeyParameters(InputStream input) throws IOException,https://github.com/AnimeshShaw/bc-java,
?,bc-java,core/src/main/java/org/bouncycastle/crypto/params/Ed25519PrivateKeyParameters.java,47,Ed25519,CRITICAL,0.7,False,,"throw new EOFException(""EOF encountered in middle of Ed25519 private key"");",https://github.com/AnimeshShaw/bc-java,
